gender,ethnicity,birth,stark,readk,mathk,lunchk,schoolk,degreek,ladderk,experiencek,tethnicityk,systemk,schoolidk
0.0,afam,1980.0,small,434.0,463.0,1.0,inner-city,bachelor,,2.0,cauc,11.0,28.0
1.0,cauc,1979.5,small,400.0,405.0,1.0,rural,bachelor,,6.0,cauc,21.0,50.0
0.0,cauc,1979.75,regular,458.0,559.0,0.0,rural,bachelor,probation,0.0,cauc,33.0,67.0
1.0,afam,1978.75,,,,,,,,,,,
1.0,afam,1979.25,small,421.0,449.0,1.0,rural,bachelor,level1,7.0,cauc,30.0,63.0
1.0,cauc,1980.25,,,,,,,,,,,
0.0,cauc,1980.5,small,421.0,463.0,0.0,rural,bachelor,level1,8.0,cauc,6.0,8.0
1.0,cauc,1980.5,small,400.0,423.0,0.0,inner-city,bachelor,level1,9.0,cauc,22.0,53.0
1.0,cauc,1979.75,regular,400.0,399.0,1.0,rural,bachelor,level1,11.0,cauc,31.0,64.0
0.0,cauc,1980.25,regular+aide,455.0,506.0,0.0,urban,bachelor,,11.0,cauc,13.0,37.0
1.0,cauc,1979.5,small,413.0,444.0,1.0,rural,master,level1,6.0,cauc,29.0,62.0
1.0,cauc,1978.75,,,,,,,,,,,
0.0,cauc,1980.5,,,,,,,,,,,
1.0,cauc,1980.5,regular+aide,419.0,429.0,0.0,rural,bachelor,level1,5.0,cauc,31.0,64.0
0.0,afam,1978.0,,,,,,,,,,,
0.0,cauc,1980.0,,,,,,,,,,,
1.0,afam,1979.5,,,,,,,,,,,
0.0,cauc,1979.75,,,,,,,,,,,
1.0,cauc,1980.25,regular+aide,445.0,528.0,0.0,rural,master,level1,12.0,cauc,21.0,50.0
1.0,cauc,1979.25,regular+aide,,,0.0,suburban,bachelor,probation,0.0,cauc,18.0,46.0
1.0,afam,1979.5,,,,,,,,,,,
1.0,cauc,1978.75,,,,,,,,,,,
0.0,cauc,1980.25,regular+aide,474.0,626.0,0.0,rural,bachelor,level1,3.0,cauc,5.0,7.0
0.0,cauc,1979.75,regular,474.0,494.0,1.0,rural,bachelor,level1,13.0,cauc,38.0,74.0
0.0,cauc,1980.0,small,405.0,434.0,0.0,rural,bachelor,level1,3.0,cauc,39.0,75.0
0.0,cauc,1980.25,small,411.0,478.0,0.0,rural,bachelor,,12.0,cauc,12.0,34.0
1.0,afam,1978.5,,,,,,,,,,,
0.0,cauc,1980.25,,,,,,,,,,,
1.0,cauc,1980.5,regular+aide,455.0,513.0,0.0,suburban,bachelor,level1,7.0,cauc,22.0,54.0
0.0,cauc,1980.5,regular+aide,436.0,489.0,0.0,urban,bachelor,probation,0.0,cauc,13.0,37.0
1.0,cauc,1980.5,regular+aide,448.0,489.0,0.0,rural,master,level1,9.0,cauc,31.0,65.0
1.0,cauc,1980.0,,,,,,,,,,,
1.0,,1980.5,,,,,,,,,,,
0.0,cauc,1979.25,,,,,,,,,,,
0.0,cauc,1979.75,,,,,,,,,,,
0.0,afam,1980.5,small,411.0,489.0,1.0,inner-city,bachelor,level1,6.0,afam,11.0,19.0
1.0,afam,1979.25,,,,,,,,,,,
0.0,afam,1979.0,small,485.0,559.0,1.0,inner-city,bachelor,apprentice,2.0,cauc,11.0,30.0
1.0,cauc,1979.25,,,,,,,,,,,
1.0,afam,1980.0,small,480.0,506.0,1.0,inner-city,bachelor,level1,5.0,cauc,11.0,29.0
1.0,cauc,,,,,,,,,,,,
1.0,cauc,1980.5,regular,407.0,459.0,0.0,rural,bachelor,level1,13.0,,23.0,55.0
0.0,afam,1980.0,small,,,0.0,suburban,bachelor,probation,0.0,cauc,11.0,23.0
1.0,afam,1979.0,,,,,,,,,,,
1.0,cauc,1980.25,regular,410.0,429.0,1.0,rural,bachelor,level1,8.0,cauc,36.0,72.0
0.0,cauc,1980.5,small,436.0,547.0,0.0,rural,specialist,level2,8.0,cauc,14.0,38.0
1.0,cauc,1980.25,regular+aide,425.0,489.0,0.0,rural,bachelor,level2,27.0,cauc,35.0,70.0
1.0,cauc,1980.25,regular+aide,427.0,439.0,1.0,rural,master,level1,12.0,cauc,41.0,79.0
1.0,cauc,1980.0,regular+aide,451.0,489.0,0.0,suburban,master,level1,14.0,cauc,12.0,36.0
0.0,cauc,1980.0,small,421.0,463.0,1.0,rural,master,level1,6.0,cauc,29.0,62.0
1.0,afam,1977.75,,,,,,,,,,,
0.0,cauc,1980.5,regular+aide,386.0,412.0,0.0,rural,master,level1,13.0,cauc,23.0,55.0
0.0,cauc,1980.0,regular,,,0.0,suburban,bachelor,level1,15.0,cauc,12.0,36.0
1.0,cauc,1979.75,small,,,0.0,suburban,master,level1,4.0,cauc,18.0,46.0
0.0,afam,1980.25,,,,,,,,,,,
1.0,cauc,1979.25,,,,,,,,,,,
1.0,afam,1979.0,,,,,,,,,,,
0.0,asian,1980.25,regular,431.0,494.0,1.0,rural,bachelor,level1,8.0,cauc,36.0,72.0
1.0,cauc,1980.25,,,,,,,,,,,
1.0,afam,1979.75,regular+aide,400.0,429.0,1.0,inner-city,bachelor,level1,6.0,cauc,11.0,16.0
0.0,cauc,1980.0,small,467.0,547.0,0.0,suburban,bachelor,level1,16.0,afam,22.0,51.0
0.0,cauc,1980.0,,,,,,,,,,,
1.0,cauc,1979.75,,,,,,,,,,,
0.0,afam,1980.0,,,,,,,,,,,
0.0,afam,1979.0,,,,,,,,,,,
1.0,cauc,1980.0,small,487.0,602.0,0.0,urban,bachelor,level1,14.0,cauc,6.0,9.0
0.0,cauc,1979.5,regular,,,0.0,inner-city,bachelor,level1,9.0,afam,11.0,18.0
0.0,cauc,1979.75,regular,424.0,484.0,0.0,rural,master,level1,11.0,cauc,39.0,75.0
1.0,cauc,1980.0,regular+aide,458.0,528.0,0.0,suburban,bachelor,level1,7.0,cauc,22.0,54.0
1.0,afam,1980.5,,,,,,,,,,,
1.0,afam,1979.75,,,,,,,,,,,
0.0,cauc,1980.25,regular+aide,450.0,520.0,0.0,rural,master,level1,11.0,cauc,39.0,75.0
1.0,cauc,1979.75,,,,,,,,,,,
1.0,afam,1979.75,,,,,,,,,,,
1.0,afam,1980.0,,,,,,,,,,,
1.0,cauc,1978.5,,,,,,,,,,,
1.0,cauc,1979.75,,,,,,,,,,,
0.0,afam,1980.0,,,,,,,,,,,
1.0,afam,1980.0,small,424.0,559.0,1.0,inner-city,bachelor,probation,9.0,afam,11.0,22.0
1.0,afam,1980.5,regular+aide,428.0,439.0,1.0,inner-city,master,level1,22.0,cauc,11.0,33.0
1.0,cauc,1979.75,,,,,,,,,,,
0.0,afam,1980.5,,,,,,,,,,,
0.0,afam,1980.5,,,,,,,,,,,
0.0,afam,1978.5,,,,,,,,,,,
1.0,cauc,1979.0,,,,,,,,,,,
1.0,afam,1979.5,small,453.0,528.0,1.0,inner-city,bachelor,level1,3.0,afam,11.0,28.0
1.0,afam,1979.25,,,,,,,,,,,
0.0,,1979.75,,,,,,,,,,,
0.0,cauc,1979.75,regular+aide,472.0,536.0,1.0,rural,master,level1,7.0,cauc,30.0,63.0
1.0,cauc,1980.5,regular,480.0,500.0,0.0,suburban,bachelor,pending,3.0,cauc,25.0,58.0
1.0,cauc,1980.25,regular+aide,463.0,489.0,0.0,rural,bachelor,level2,27.0,cauc,35.0,70.0
1.0,cauc,1980.5,regular,408.0,444.0,0.0,suburban,bachelor,level1,0.0,cauc,11.0,17.0
0.0,cauc,1980.25,regular+aide,,,1.0,urban,bachelor,apprentice,5.0,cauc,27.0,60.0
1.0,cauc,1980.25,regular+aide,434.0,520.0,1.0,urban,bachelor,,11.0,cauc,13.0,37.0
1.0,cauc,1979.0,,,,,,,,,,,
1.0,afam,1979.75,,,,,,,,,,,
1.0,cauc,1980.25,,,,,,,,,,,
0.0,afam,1980.0,,,,,,,,,,,
0.0,cauc,1980.5,,,,,,,,,,,
0.0,cauc,1979.75,,,,,,,,,,,
0.0,afam,1979.5,,,,,,,,,,,
1.0,cauc,1980.0,small,400.0,423.0,0.0,rural,bachelor,level1,3.0,cauc,39.0,75.0
0.0,,1980.75,,,,,,,,,,,
1.0,cauc,1980.0,regular,492.0,489.0,0.0,rural,master,level2,11.0,cauc,8.0,11.0
1.0,cauc,1980.25,regular,402.0,399.0,0.0,rural,bachelor,level1,13.0,,23.0,55.0
1.0,cauc,1980.0,small,440.0,478.0,1.0,rural,bachelor,level1,5.0,cauc,33.0,67.0
0.0,cauc,1978.5,,,,,,,,,,,
1.0,afam,1979.75,,,,,,,,,,,
1.0,afam,1980.0,regular,413.0,444.0,1.0,rural,bachelor,apprentice,3.0,afam,24.0,56.0
1.0,afam,1980.25,,,,,,,,,,,
0.0,afam,1979.0,,,,,,,,,,,
1.0,cauc,1979.75,small,418.0,489.0,1.0,urban,bachelor,probation,1.0,cauc,13.0,37.0
1.0,cauc,1980.25,,,,,,,,,,,
1.0,cauc,1980.0,small,,,1.0,rural,bachelor,level1,20.0,cauc,36.0,71.0
0.0,cauc,1980.5,regular,470.0,506.0,1.0,rural,master,level1,12.0,cauc,36.0,72.0
0.0,afam,1980.25,,,,,,,,,,,
1.0,cauc,1978.0,,,,,,,,,,,
0.0,cauc,1980.0,small,447.0,547.0,0.0,rural,master+,level1,8.0,cauc,41.0,78.0
1.0,cauc,1980.0,,,,,,,,,,,
0.0,cauc,1980.5,regular+aide,447.0,484.0,0.0,rural,master,level1,12.0,cauc,6.0,8.0
1.0,afam,1980.75,regular,460.0,547.0,1.0,inner-city,bachelor,level1,12.0,afam,11.0,27.0
0.0,cauc,1980.25,,,,,,,,,,,
1.0,afam,1980.0,,,,,,,,,,,
1.0,cauc,1980.5,regular,,,0.0,rural,bachelor,probation,0.0,cauc,5.0,7.0
1.0,cauc,1979.5,,,,,,,,,,,
1.0,afam,1980.0,regular,,,0.0,suburban,bachelor,level1,20.0,afam,11.0,23.0
0.0,cauc,1980.25,regular,419.0,459.0,0.0,rural,bachelor,level1,13.0,,23.0,55.0
0.0,cauc,1979.75,small,439.0,602.0,0.0,rural,bachelor,level1,12.0,cauc,21.0,50.0
1.0,cauc,1980.5,regular,421.0,459.0,0.0,rural,bachelor,,4.0,cauc,12.0,35.0
1.0,cauc,1979.0,,,,,,,,,,,
1.0,afam,1980.5,regular,390.0,412.0,1.0,inner-city,bachelor,level1,6.0,afam,11.0,19.0
0.0,afam,1978.75,,,,,,,,,,,
1.0,cauc,1979.25,,,,,,,,,,,
1.0,cauc,1978.75,,,,,,,,,,,
1.0,afam,1980.75,regular,,,0.0,suburban,bachelor,level1,6.0,cauc,11.0,24.0
1.0,afam,1980.0,,,,,,,,,,,
0.0,afam,1980.25,regular+aide,410.0,454.0,1.0,rural,master,level1,12.0,cauc,21.0,50.0
0.0,cauc,1980.25,small,495.0,547.0,0.0,rural,bachelor,level1,16.0,cauc,36.0,72.0
1.0,cauc,1979.75,small,500.0,547.0,1.0,rural,master,level1,9.0,cauc,9.0,12.0
1.0,cauc,1980.0,,,,,,,,,,,
1.0,afam,1979.75,,,,,,,,,,,
1.0,afam,1979.25,regular,395.0,489.0,1.0,rural,bachelor,probation,0.0,cauc,5.0,7.0
0.0,cauc,1980.5,,,,,,,,,,,
1.0,,1978.75,,,,,,,,,,,
1.0,cauc,1980.25,,,,,,,,,,,
1.0,cauc,1980.25,small,414.0,434.0,0.0,rural,bachelor,apprentice,1.0,cauc,24.0,57.0
1.0,afam,1979.5,,,,,,,,,,,
1.0,afam,1980.5,regular+aide,424.0,478.0,1.0,inner-city,bachelor,level1,16.0,afam,11.0,22.0
0.0,afam,1980.0,regular,408.0,439.0,1.0,inner-city,bachelor,,9.0,afam,11.0,28.0
0.0,cauc,1980.5,regular+aide,413.0,473.0,0.0,rural,bachelor,,2.0,cauc,36.0,71.0
0.0,afam,1980.5,,,,,,,,,,,
0.0,cauc,1979.75,regular,414.0,412.0,0.0,rural,bachelor,level1,6.0,cauc,36.0,71.0
1.0,cauc,1979.5,,,,,,,,,,,
1.0,afam,1980.25,,,,,,,,,,,
1.0,cauc,1980.25,small,463.0,513.0,0.0,rural,master,level1,4.0,cauc,30.0,63.0
1.0,cauc,1979.5,regular+aide,422.0,506.0,0.0,rural,master+,level1,12.0,cauc,30.0,63.0
0.0,,1980.5,,,,,,,,,,,
1.0,cauc,1980.5,small,407.0,429.0,1.0,rural,bachelor,level1,6.0,cauc,36.0,71.0
1.0,cauc,1978.75,,,,,,,,,,,
1.0,cauc,1980.25,regular,461.0,536.0,0.0,rural,master,level1,6.0,cauc,10.0,13.0
0.0,cauc,1980.0,,,,,,,,,,,
0.0,afam,1979.75,,,,,,,,,,,
1.0,cauc,1980.25,regular,416.0,478.0,0.0,rural,bachelor,apprentice,2.0,cauc,24.0,57.0
0.0,cauc,1980.0,regular+aide,427.0,468.0,1.0,urban,bachelor,level1,13.0,cauc,20.0,48.0
1.0,cauc,1980.0,,,,,,,,,,,
0.0,afam,1980.5,regular+aide,411.0,478.0,1.0,inner-city,bachelor,level1,9.0,cauc,22.0,53.0
1.0,cauc,1980.5,regular+aide,413.0,468.0,1.0,urban,bachelor,apprentice,5.0,cauc,27.0,60.0
1.0,afam,1979.5,,,,,,,,,,,
1.0,cauc,1980.5,small,413.0,449.0,0.0,rural,bachelor,level1,6.0,cauc,36.0,71.0
0.0,afam,1980.25,regular+aide,405.0,434.0,1.0,inner-city,bachelor,apprentice,0.0,cauc,11.0,32.0
0.0,cauc,1980.25,regular,391.0,454.0,0.0,inner-city,bachelor,level1,9.0,afam,11.0,18.0
1.0,cauc,1979.5,regular+aide,416.0,484.0,1.0,rural,bachelor,level1,8.0,cauc,4.0,5.0
1.0,cauc,1980.5,regular,411.0,484.0,0.0,rural,bachelor,probation,0.0,cauc,33.0,67.0
1.0,cauc,1979.5,regular+aide,458.0,484.0,0.0,rural,bachelor,level1,9.0,cauc,21.0,49.0
0.0,cauc,1980.0,regular,407.0,434.0,1.0,rural,master,level1,13.0,cauc,21.0,50.0
1.0,cauc,1980.25,small,439.0,459.0,0.0,rural,specialist,level2,8.0,cauc,14.0,38.0
1.0,afam,1979.25,,,,,,,,,,,
0.0,afam,1979.25,,,,,,,,,,,
0.0,cauc,1980.5,,,,,,,,,,,
1.0,cauc,1980.5,regular+aide,382.0,418.0,1.0,rural,bachelor,level1,12.0,cauc,12.0,35.0
1.0,afam,1980.0,regular,397.0,423.0,1.0,suburban,bachelor,,18.0,afam,11.0,25.0
0.0,cauc,1980.5,regular+aide,428.0,434.0,0.0,rural,bachelor,level1,5.0,cauc,31.0,64.0
1.0,afam,1980.5,regular+aide,424.0,449.0,1.0,inner-city,bachelor,apprentice,1.0,afam,11.0,14.0
0.0,,1980.25,,,,,,,,,,,
1.0,cauc,1980.5,small,437.0,484.0,1.0,rural,master,level1,8.0,cauc,34.0,68.0
0.0,afam,1979.75,regular+aide,442.0,559.0,1.0,suburban,bachelor,level1,8.0,afam,11.0,17.0
1.0,cauc,1979.0,,,,,,,,,,,
0.0,cauc,1979.5,,,,,,,,,,,
0.0,cauc,1980.0,regular+aide,447.0,484.0,0.0,rural,master,level1,13.0,cauc,42.0,80.0
0.0,afam,1980.5,small,427.0,463.0,0.0,suburban,bachelor,level2,13.0,cauc,11.0,24.0
1.0,cauc,1979.75,,,,,,,,,,,
0.0,afam,1980.25,regular,386.0,434.0,1.0,inner-city,bachelor,,3.0,afam,11.0,32.0
1.0,afam,1979.0,,,,,,,,,,,
1.0,cauc,1980.0,regular+aide,490.0,459.0,0.0,rural,bachelor,level1,13.0,cauc,32.0,66.0
0.0,afam,1980.0,,,,,,,,,,,
0.0,afam,1979.5,,,,,,,,,,,
0.0,afam,1980.25,small,436.0,484.0,0.0,suburban,bachelor,,10.0,afam,22.0,51.0
0.0,cauc,1980.25,,,,,,,,,,,
1.0,afam,1980.5,,,,,,,,,,,
1.0,cauc,1980.5,regular+aide,442.0,494.0,0.0,rural,master,level1,9.0,cauc,31.0,65.0
0.0,afam,1979.5,,,,,,,,,,,
0.0,afam,1979.75,regular+aide,390.0,439.0,1.0,inner-city,bachelor,apprentice,0.0,cauc,11.0,32.0
1.0,afam,1979.0,,,,,,,,,,,
0.0,afam,1979.5,,,,,,,,,,,
0.0,afam,1980.5,,,,,,,,,,,
1.0,cauc,1980.0,regular+aide,434.0,513.0,0.0,rural,bachelor,level1,10.0,cauc,34.0,68.0
1.0,cauc,1980.5,regular+aide,451.0,500.0,0.0,rural,master,level1,5.0,cauc,15.0,39.0
1.0,cauc,1979.75,regular,427.0,459.0,1.0,rural,master,level1,13.0,cauc,21.0,50.0
0.0,cauc,1980.5,,,,,,,,,,,
0.0,cauc,1980.0,,,,,,,,,,,
0.0,cauc,1980.5,small,483.0,520.0,0.0,rural,bachelor,,1.0,cauc,37.0,73.0
1.0,cauc,1979.25,,,,,,,,,,,
0.0,cauc,1980.5,regular,425.0,454.0,1.0,rural,bachelor,level1,8.0,cauc,36.0,72.0
1.0,afam,1979.0,,,,,,,,,,,
1.0,cauc,1978.75,,,,,,,,,,,
1.0,afam,1980.25,regular+aide,425.0,444.0,1.0,inner-city,master,level1,5.0,cauc,11.0,33.0
0.0,cauc,1979.75,,,,,,,,,,,
1.0,afam,1980.0,,,,,,,,,,,
0.0,afam,1978.5,,,,,,,,,,,
0.0,afam,1979.5,,,,,,,,,,,
0.0,cauc,1979.75,,,,,,,,,,,
1.0,cauc,1980.0,,,,,,,,,,,
1.0,afam,1979.5,,,,,,,,,,,
0.0,afam,1979.25,,,,,,,,,,,
1.0,cauc,1979.5,,,,,,,,,,,
1.0,cauc,1980.0,,,,,,,,,,,
0.0,afam,1980.25,regular,425.0,559.0,1.0,inner-city,bachelor,level1,10.0,afam,11.0,30.0
0.0,afam,1980.0,small,407.0,444.0,1.0,inner-city,bachelor,,3.0,cauc,18.0,45.0
0.0,cauc,1980.25,regular,427.0,513.0,0.0,rural,bachelor,level1,6.0,cauc,36.0,71.0
1.0,cauc,1979.5,,,,,,,,,,,
1.0,afam,1978.75,,,,,,,,,,,
0.0,afam,1979.25,,,,,,,,,,,
0.0,afam,1979.0,,,,,,,,,,,
1.0,cauc,1979.0,,,,,,,,,,,
0.0,cauc,1980.5,,,,,,,,,,,
1.0,afam,1979.25,,,,,,,,,,,
0.0,cauc,1979.5,,,,,,,,,,,
1.0,cauc,1979.75,regular+aide,411.0,463.0,1.0,rural,master,level1,3.0,cauc,41.0,78.0
1.0,cauc,1978.0,,,,,,,,,,,
0.0,afam,1980.25,regular,397.0,399.0,0.0,urban,bachelor,level1,5.0,cauc,13.0,37.0
,,1980.25,,,,,,,,,,,
1.0,cauc,1979.0,,,,,,,,,,,
1.0,afam,1980.5,regular+aide,400.0,434.0,1.0,inner-city,bachelor,level1,6.0,cauc,11.0,16.0
1.0,afam,1979.25,,,,,,,,,,,
1.0,cauc,1980.25,regular+aide,,500.0,0.0,suburban,bachelor,apprentice,3.0,cauc,18.0,42.0
1.0,cauc,1980.0,,,,,,,,,,,
1.0,cauc,1979.75,,,,,,,,,,,
0.0,cauc,1980.0,,,,,,,,,,,
1.0,cauc,1980.0,small,434.0,473.0,0.0,suburban,master,probation,8.0,cauc,17.0,41.0
1.0,cauc,1980.0,regular+aide,545.0,559.0,0.0,rural,bachelor,level1,13.0,cauc,8.0,11.0
0.0,cauc,1980.25,,,,,,,,,,,
0.0,cauc,1980.5,regular+aide,403.0,412.0,1.0,rural,master,level1,3.0,cauc,41.0,78.0
0.0,cauc,1980.0,small,545.0,602.0,0.0,suburban,master,level1,15.0,cauc,22.0,51.0
1.0,asian,1980.5,,,,,,,,,,,
0.0,cauc,1979.75,small,478.0,506.0,0.0,rural,specialist,level2,8.0,cauc,14.0,38.0
0.0,cauc,1980.5,small,443.0,520.0,0.0,suburban,master,level1,18.0,cauc,17.0,41.0
1.0,cauc,1980.5,,,,,,,,,,,
0.0,afam,1980.25,,,,,,,,,,,
0.0,cauc,1980.0,regular+aide,388.0,478.0,0.0,rural,bachelor,level1,11.0,cauc,4.0,6.0
0.0,afam,1980.5,,,,,,,,,,,
1.0,cauc,1980.5,small,,,0.0,rural,bachelor,level1,12.0,cauc,41.0,79.0
0.0,cauc,1978.75,,,,,,,,,,,
0.0,cauc,1980.5,,,,,,,,,,,
0.0,cauc,1979.75,small,483.0,559.0,0.0,rural,bachelor,level1,21.0,cauc,24.0,56.0
1.0,cauc,1980.0,,,,,,,,,,,
0.0,cauc,1977.75,,,,,,,,,,,
0.0,cauc,1980.5,,,,,,,,,,,
1.0,cauc,1979.25,,,,,,,,,,,
0.0,cauc,1980.0,regular,413.0,468.0,0.0,rural,master,level1,11.0,cauc,39.0,75.0
0.0,cauc,1978.75,,,,,,,,,,,
0.0,cauc,1979.5,regular+aide,437.0,468.0,1.0,rural,bachelor,level1,10.0,cauc,34.0,68.0
1.0,afam,1980.25,,,,,,,,,,,
0.0,cauc,1980.0,,,,,,,,,,,
0.0,cauc,1979.75,,,,,,,,,,,
1.0,afam,1980.5,regular,487.0,520.0,1.0,inner-city,bachelor,level1,12.0,afam,11.0,27.0
1.0,cauc,1980.25,regular+aide,456.0,468.0,1.0,urban,bachelor,level1,11.0,cauc,6.0,9.0
1.0,cauc,1980.0,regular+aide,393.0,423.0,1.0,rural,master,level1,12.0,cauc,41.0,79.0
0.0,cauc,1979.5,,,,,,,,,,,
1.0,afam,1980.5,,,,,,,,,,,
0.0,cauc,1979.75,regular+aide,450.0,478.0,1.0,suburban,master,level1,15.0,afam,11.0,21.0
1.0,cauc,1980.5,small,487.0,547.0,0.0,rural,bachelor,level1,6.0,cauc,35.0,69.0
1.0,cauc,1980.0,,,,,,,,,,,
1.0,afam,1979.0,,,,,,,,,,,
0.0,cauc,1978.75,,,,,,,,,,,
0.0,afam,1979.25,,,,,,,,,,,
0.0,cauc,1980.0,regular+aide,436.0,513.0,0.0,rural,master,level1,11.0,cauc,39.0,75.0
1.0,cauc,1980.25,,,,,,,,,,,
0.0,afam,1978.0,,,,,,,,,,,
1.0,cauc,1980.5,regular,384.0,429.0,0.0,rural,bachelor,level1,8.0,cauc,4.0,5.0
0.0,cauc,1980.0,,,,,,,,,,,
1.0,afam,1978.0,,,,,,,,,,,
0.0,afam,1979.75,regular,433.0,478.0,1.0,rural,bachelor,level1,10.0,cauc,35.0,70.0
0.0,afam,1980.25,regular+aide,440.0,576.0,1.0,inner-city,bachelor,level1,20.0,afam,11.0,27.0
1.0,cauc,1979.75,small,403.0,405.0,1.0,rural,bachelor,,1.0,cauc,37.0,73.0
0.0,cauc,1979.75,regular+aide,522.0,536.0,0.0,urban,bachelor,probation,0.0,cauc,13.0,37.0
1.0,cauc,1979.25,,,,,,,,,,,
1.0,cauc,1979.25,,,,,,,,,,,
1.0,afam,1980.0,regular+aide,397.0,423.0,1.0,inner-city,bachelor,level1,11.0,cauc,18.0,45.0
0.0,cauc,1979.25,,,,,,,,,,,
0.0,,,,,,,,,,,,,
0.0,,1980.75,,,,,,,,,,,
1.0,cauc,1980.5,regular+aide,,,0.0,rural,master,level1,13.0,cauc,23.0,55.0
0.0,cauc,1979.75,small,440.0,463.0,1.0,rural,master,level1,15.0,cauc,35.0,70.0
0.0,cauc,1978.25,,,,,,,,,,,
1.0,cauc,1980.75,,,,,,,,,,,
1.0,afam,1980.25,regular,411.0,528.0,1.0,inner-city,bachelor,level1,24.0,afam,11.0,22.0
1.0,cauc,1980.0,regular+aide,,,0.0,suburban,bachelor,probation,0.0,cauc,18.0,46.0
1.0,cauc,1979.75,small,490.0,536.0,0.0,rural,bachelor,level1,7.0,cauc,30.0,63.0
1.0,afam,1980.25,,,,,,,,,,,
1.0,afam,1980.25,,,,,,,,,,,
0.0,cauc,1980.0,small,414.0,463.0,0.0,rural,master,level1,13.0,cauc,6.0,8.0
1.0,cauc,1978.0,,,,,,,,,,,
1.0,,1980.75,,,,,,,,,,,
1.0,afam,1978.75,,,,,,,,,,,
1.0,cauc,1979.5,small,395.0,418.0,1.0,inner-city,bachelor,level1,9.0,cauc,22.0,53.0
1.0,afam,1980.0,,,,,,,,,,,
0.0,afam,1979.75,regular,393.0,418.0,1.0,inner-city,master,probation,6.0,cauc,11.0,33.0
0.0,afam,1980.5,,,,,,,,,,,
1.0,cauc,1979.25,,,,,,,,,,,
1.0,afam,1980.75,,,,,,,,,,,
1.0,afam,1978.5,,,,,,,,,,,
1.0,cauc,1979.75,,,,,,,,,,,
1.0,cauc,1980.5,regular+aide,425.0,463.0,0.0,rural,bachelor,level1,6.0,cauc,10.0,13.0
1.0,cauc,1979.0,,,,,,,,,,,
1.0,cauc,1979.75,regular,437.0,478.0,0.0,rural,master,level1,4.0,cauc,42.0,80.0
1.0,afam,1980.0,,,,,,,,,,,
0.0,cauc,1979.75,,,,,,,,,,,
1.0,cauc,1979.5,,,,,,,,,,,
0.0,cauc,1980.25,regular,410.0,444.0,0.0,rural,master,level1,8.0,cauc,41.0,78.0
0.0,afam,1978.25,,,,,,,,,,,
1.0,cauc,1978.75,,,,,,,,,,,
1.0,cauc,1980.5,small,434.0,506.0,0.0,suburban,bachelor,level1,14.0,cauc,22.0,52.0
1.0,afam,1980.0,regular+aide,,506.0,1.0,suburban,bachelor,level1,21.0,afam,11.0,23.0
1.0,cauc,1980.5,regular+aide,,,1.0,rural,bachelor,level1,14.0,cauc,35.0,70.0
0.0,cauc,1980.25,small,416.0,454.0,1.0,rural,master,level1,4.0,cauc,30.0,63.0
0.0,cauc,1980.5,regular+aide,437.0,494.0,1.0,urban,bachelor,,11.0,cauc,13.0,37.0
1.0,cauc,1980.25,small,424.0,559.0,0.0,rural,bachelor,level1,5.0,cauc,41.0,79.0
0.0,cauc,1979.75,regular+aide,442.0,576.0,0.0,rural,master,level1,11.0,cauc,39.0,75.0
1.0,afam,1979.25,,,,,,,,,,,
0.0,afam,1979.0,,,,,,,,,,,
1.0,cauc,1980.25,,,,,,,,,,,
1.0,cauc,1979.75,regular,411.0,473.0,1.0,rural,bachelor,level1,20.0,cauc,9.0,12.0
1.0,cauc,1979.0,,,,,,,,,,,
0.0,cauc,,,,,,,,,,,,
0.0,afam,1979.5,,,,,,,,,,,
1.0,afam,1979.5,,,,,,,,,,,
1.0,cauc,1979.75,,,,,,,,,,,
1.0,afam,1980.5,regular,402.0,473.0,0.0,inner-city,bachelor,level1,10.0,afam,11.0,30.0
1.0,cauc,1980.25,small,422.0,463.0,1.0,rural,bachelor,level1,15.0,cauc,23.0,55.0
1.0,afam,1980.5,,,,,,,,,,,
0.0,cauc,1980.0,regular,428.0,468.0,0.0,suburban,master,level3,15.0,cauc,17.0,41.0
1.0,cauc,1980.0,,,,,,,,,,,
1.0,afam,1979.75,,,,,,,,,,,
1.0,cauc,1979.75,,,,,,,,,,,
0.0,cauc,1980.25,regular,461.0,626.0,0.0,suburban,master,level1,12.0,cauc,22.0,52.0
1.0,afam,1980.75,regular+aide,416.0,418.0,0.0,suburban,master,level1,10.0,cauc,11.0,24.0
1.0,cauc,1980.0,,,,,,,,,,,
0.0,afam,1979.75,regular,461.0,468.0,0.0,inner-city,bachelor,,9.0,afam,11.0,28.0
1.0,afam,1979.0,,,,,,,,,,,
1.0,cauc,1980.25,,,,,,,,,,,
1.0,,1980.0,,,,,,,,,,,
0.0,afam,1980.0,regular+aide,424.0,444.0,1.0,inner-city,master,level1,22.0,cauc,11.0,33.0
1.0,afam,1980.0,,,,,,,,,,,
1.0,cauc,1979.5,regular+aide,470.0,547.0,1.0,urban,bachelor,level1,14.0,cauc,6.0,9.0
1.0,cauc,1980.25,regular,460.0,494.0,1.0,rural,master,level1,12.0,cauc,31.0,65.0
1.0,cauc,1979.75,small,433.0,473.0,0.0,rural,bachelor,level1,8.0,cauc,21.0,49.0
0.0,cauc,1980.25,small,518.0,576.0,0.0,rural,bachelor,level1,14.0,cauc,38.0,74.0
0.0,afam,1979.25,,,,,,,,,,,
